method,weight_function,capped_weight,k,alpha,beta,sample,class,silhouette_value
SIWKL_inverse_sqrt_G,1/sqrt(G),True,41,1e-06,1.0,sample05.functional,functional,-0.07979836830973246
SIWKL_inverse_sqrt_G,1/sqrt(G),True,41,1e-06,1.0,sample06.pathological,pathological,0.17071299295511702
SIWKL_inverse_sqrt_G,1/sqrt(G),True,41,1e-06,1.0,sample07.pathological,pathological,0.1736663200656957
SIWKL_inverse_sqrt_G,1/sqrt(G),True,41,1e-06,1.0,sample08.pathological,pathological,0.17323050738174184
SIWKL_inverse_sqrt_G,1/sqrt(G),True,41,1e-06,1.0,sample09.pathological,pathological,0.18047784847202542
SIWKL_inverse_sqrt_G,1/sqrt(G),True,41,1e-06,1.0,sample10.pathological,pathological,0.18084291656602305
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample01.functional,functional,-0.08129880608378856
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample02.functional,functional,-0.0769860602477179
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample03.functional,functional,-0.07591847658733514
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample04.functional,functional,-0.07469047820388472
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample05.functional,functional,-0.08759891255167615
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample06.pathological,pathological,0.1850406132998331
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample07.pathological,pathological,0.18754326654083295
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample08.pathological,pathological,0.1883690609645458
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample09.pathological,pathological,0.19470696690501735
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1.0,1.0,sample10.pathological,pathological,0.19553226644711438
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample01.functional,functional,-0.08116674524972928
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample02.functional,functional,-0.07685106297276716
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample03.functional,functional,-0.07584186414019348
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample04.functional,functional,-0.07467458572797349
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample05.functional,functional,-0.08746918065294339
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample06.pathological,pathological,0.18494419698294584
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample07.pathological,pathological,0.1874402381852988
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample08.pathological,pathological,0.1882623759572689
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample09.pathological,pathological,0.19459885059774276
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.1,1.0,sample10.pathological,pathological,0.19543414604463918
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample01.functional,functional,-0.08111596847340535
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample02.functional,functional,-0.0767998396586429
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample03.functional,functional,-0.07581200199267905
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample04.functional,functional,-0.07466826093671654
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample05.functional,functional,-0.08742030134851934
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample06.pathological,pathological,0.18490680044297247
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample07.pathological,pathological,0.18740084870508136
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample08.pathological,pathological,0.18822176079314917
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample09.pathological,pathological,0.19455828581894294
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.01,1.0,sample10.pathological,pathological,0.1953964254032669
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample01.functional,functional,-0.08109524731055517
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample02.functional,functional,-0.07677913945554891
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample03.functional,functional,-0.07579973535718271
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample04.functional,functional,-0.07466556540738577
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample05.functional,functional,-0.08740065171315163
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample06.pathological,pathological,0.1848913791324083
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample07.pathological,pathological,0.1873848392237913
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample08.pathological,pathological,0.18820532275717367
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample09.pathological,pathological,0.19454211545530967
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.001,1.0,sample10.pathological,pathological,0.19538100934898092
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample01.functional,functional,-0.08108461976444407
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample02.functional,functional,-0.07676855276340744
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample03.functional,functional,-0.07579343289750774
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample04.functional,functional,-0.07466416457997169
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample05.functional,functional,-0.0873906177379937
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample06.pathological,pathological,0.18488344368851364
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample07.pathological,pathological,0.18737663774985655
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample08.pathological,pathological,0.18819691276025494
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample09.pathological,pathological,0.19453388189248436
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,0.0001,1.0,sample10.pathological,pathological,0.19537309841834344
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample01.functional,functional,-0.08107395539525704
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample02.functional,functional,-0.07675793590293176
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample03.functional,functional,-0.0757871061650747
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample04.functional,functional,-0.07466275478497413
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample05.functional,functional,-0.08738055850442918
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample06.pathological,pathological,0.18487547492555564
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample07.pathological,pathological,0.18736840993029727
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample08.pathological,pathological,0.18818847818707796
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample09.pathological,pathological,0.19452563304629628
SIWKL_inverse_sqrt_G,1/sqrt(G),True,51,1e-06,1.0,sample10.pathological,pathological,0.19536515909242103
